Day,Mesure,Method
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,0,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,0,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
985,1,Randomized
986,0,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,0,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
986,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,1,Randomized
988,0,Randomized
988,0,Randomized
988,1,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,1,Randomized
988,0,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,0,Randomized
988,1,Randomized
988,1,Randomized
988,0,Randomized
988,1,Randomized
988,0,Randomized
989,1,Randomized
989,1,Randomized
989,0,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
989,1,Randomized
992,1,Randomized
992,0,Randomized
992,0,Randomized
992,0,Randomized
992,0,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,0,Randomized
992,0,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,0,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,1,Randomized
992,0,Randomized
992,0,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,0,Randomized
993,0,Randomized
993,0,Randomized
993,0,Randomized
993,0,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,0,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
993,0,Randomized
993,1,Randomized
993,1,Randomized
993,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,0,Randomized
994,0,Randomized
994,0,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,0,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,1,Randomized
994,0,Randomized
995,0,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,0,Randomized
995,0,Randomized
995,0,Randomized
995,0,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
995,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,0,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,0,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,1,Randomized
996,0,Randomized
996,1,Randomized
996,0,Randomized
996,0,Randomized
996,1,Randomized
996,1,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,0,Randomized
999,0,Randomized
999,0,Randomized
999,0,Randomized
999,0,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,0,Randomized
999,0,Randomized
999,1,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,0,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,0,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
999,1,Randomized
1000,1,Randomized
1000,1,Randomized
1000,1,Randomized
1000,1,Randomized
1000,1,Randomized
1000,1,Randomized
1000,0,Randomized
1000,1,Randomized
1000,1,Randomized
1000,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,0,Randomized
1001,0,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,0,Randomized
1001,0,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,0,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,1,Randomized
1001,0,Randomized
1001,1,Randomized
1001,0,Randomized
1002,1,Randomized
1002,1,Randomized
1002,1,Randomized
1002,1,Randomized
1002,1,Randomized
1002,1,Randomized
1002,0,Randomized
1002,0,Randomized
1003,0,Randomized
1003,0,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,0,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,0,Randomized
1003,0,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,0,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,1,Randomized
1003,0,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,0,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,0,Randomized
1006,0,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,0,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1006,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,0,Randomized
1009,0,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,1,Randomized
1009,0,Randomized
1009,0,Randomized
1010,1,Randomized
1010,1,Randomized
1010,0,Randomized
1010,0,Randomized
1010,1,Randomized
1010,0,Randomized
1010,1,Randomized
1010,1,Randomized
1010,0,Randomized
1010,1,Randomized
1010,1,Randomized
1010,0,Randomized
1010,0,Randomized
1010,0,Randomized
1010,1,Randomized
1010,0,Randomized
1010,1,Randomized
1010,1,Randomized
1010,1,Randomized
1010,1,Randomized
1010,1,Randomized
1010,1,Randomized
1010,1,Randomized
1010,1,Randomized
1010,0,Randomized
1010,0,Randomized
1010,0,Randomized
1011,1,Randomized
1011,1,Randomized
1011,1,Randomized
1011,1,Randomized
1011,0,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,0,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,0,Randomized
1015,0,Randomized
1015,0,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,1,Randomized
1015,0,Randomized
1015,1,Randomized
1015,1,Randomized
1016,1,Randomized
1016,1,Randomized
1016,0,Randomized
1016,0,Randomized
1016,0,Randomized
1016,0,Randomized
1016,0,Randomized
1016,1,Randomized
1016,0,Randomized
1016,1,Randomized
1017,1,Randomized
1017,1,Randomized
1017,0,Randomized
1017,1,Randomized
1017,1,Randomized
1017,1,Randomized
1017,1,Randomized
1017,1,Randomized
1017,1,Randomized
1017,1,Randomized
1017,0,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,0,Randomized
1020,1,Randomized
1020,1,Randomized
1020,0,Randomized
1020,0,Randomized
1020,0,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,1,Randomized
1020,0,Randomized
1020,1,Randomized
1021,1,Randomized
1021,1,Randomized
1021,1,Randomized
1021,0,Randomized
1021,1,Randomized
1021,1,Randomized
1021,1,Randomized
1021,0,Randomized
1021,1,Randomized
1021,1,Randomized
1021,1,Randomized
1021,0,Randomized
1021,0,Randomized
1022,0,Randomized
1022,1,Randomized
1022,0,Randomized
1023,1,Randomized
1023,1,Randomized
1023,0,Randomized
1023,1,Randomized
1023,1,Randomized
1023,1,Randomized
1023,1,Randomized
1023,1,Randomized
1023,1,Randomized
1023,1,Randomized
1023,1,Randomized
1023,0,Randomized
1023,1,Randomized
1023,0,Randomized
1023,0,Randomized
1023,1,Randomized
1023,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,0,Randomized
1024,0,Randomized
1024,0,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1024,0,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1024,1,Randomized
1024,1,Randomized
1024,0,Randomized
1027,1,Randomized
1027,1,Randomized
1027,1,Randomized
1027,0,Randomized
1027,1,Randomized
1027,0,Randomized
1027,1,Randomized
1027,0,Randomized
1027,0,Randomized
1027,1,Randomized
1027,1,Randomized
1027,1,Randomized
1027,1,Randomized
1027,0,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,0,Randomized
1028,0,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,0,Randomized
1028,0,Randomized
1028,1,Randomized
1028,1,Randomized
1028,1,Randomized
1028,0,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,1,Randomized
1029,0,Randomized
1029,0,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,0,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,0,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,0,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,0,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,0,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,1,Randomized
1030,0,Randomized
1031,0,Randomized
1031,1,Randomized
1031,1,Randomized
1031,1,Randomized
1034,1,Randomized
1034,0,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,0,Randomized
1034,1,Randomized
1034,0,Randomized
1034,1,Randomized
1034,0,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,0,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1034,1,Randomized
1035,1,Randomized
1035,1,Randomized
1035,1,Randomized
1035,1,Randomized
1035,1,Randomized
1035,1,Randomized
1042,0,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,0,Randomized
1042,1,Randomized
1042,0,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,0,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,1,Randomized
1042,0,Randomized
1042,1,Randomized
1044,0,Randomized
1044,1,Randomized
1044,1,Randomized
1044,0,Randomized
1044,0,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,1,Randomized
1044,0,Randomized
1045,1,Randomized
1045,0,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,0,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1045,1,Randomized
1048,1,Randomized
1048,1,Randomized
1048,0,Randomized
1048,1,Randomized
1048,1,Randomized
1048,1,Randomized
1048,1,Randomized
1048,0,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,0,Randomized
1049,1,Randomized
1049,0,Randomized
1049,1,Randomized
1049,0,Randomized
1049,0,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,0,Randomized
1049,1,Randomized
1049,0,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,1,Randomized
1049,0,Randomized
1049,1,Randomized
1049,0,Randomized
1051,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,0,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,1,Randomized
1052,0,Randomized
1052,1,Randomized
1052,0,Randomized
1052,0,Randomized
1052,0,Randomized
1052,1,Randomized
1053,0,Randomized
1053,1,Randomized
1053,1,Randomized
1053,1,Randomized
1053,1,Randomized
1053,1,Randomized
1053,1,Randomized
1053,1,Randomized
1055,1,Randomized
1055,1,Randomized
1055,1,Randomized
1055,0,Randomized
1055,1,Randomized
1056,0,Randomized
1056,1,Randomized
1056,1,Randomized
1056,1,Randomized
1056,1,Randomized
1056,1,Randomized
1056,0,Randomized
1056,1,Randomized
1056,0,Randomized
1056,1,Randomized
1056,0,Randomized
1057,0,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,0,Randomized
1057,0,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,0,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,0,Randomized
1057,0,Randomized
1057,0,Randomized
1057,0,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1057,1,Randomized
1058,1,Randomized
1058,1,Randomized
1058,0,Randomized
1058,1,Randomized
1058,1,Randomized
1058,0,Randomized
1058,0,Randomized
1058,1,Randomized
1058,1,Randomized
1058,1,Randomized
1059,0,Randomized
1059,0,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,0,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,0,Randomized
1059,1,Randomized
1059,0,Randomized
1059,0,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,0,Randomized
1059,1,Randomized
1059,0,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,0,Randomized
1059,1,Randomized
1059,1,Randomized
1059,1,Randomized
1059,0,Randomized
1059,1,Randomized
1059,1,Randomized
1062,1,Randomized
1062,1,Randomized
1062,1,Randomized
1063,0,Randomized
1063,0,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,0,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,0,Randomized
1063,1,Randomized
1063,0,Randomized
1063,1,Randomized
1063,1,Randomized
1063,0,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,0,Randomized
1063,0,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,1,Randomized
1063,0,Randomized
1063,0,Randomized
1063,1,Randomized
1063,0,Randomized
1063,0,Randomized
1064,1,Randomized
1064,0,Randomized
1064,1,Randomized
1064,0,Randomized
1064,0,Randomized
1064,0,Randomized
1064,1,Randomized
1064,1,Randomized
1064,1,Randomized
1064,1,Randomized
1064,1,Randomized
1065,0,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,0,Randomized
1065,0,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,0,Randomized
1065,0,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,1,Randomized
1065,0,Randomized
1065,0,Randomized
1065,0,Randomized
1065,0,Randomized
1066,0,Randomized
1066,1,Randomized
1066,1,Randomized
1066,1,Randomized
1066,0,Randomized
1066,1,Randomized
1069,1,Randomized
1069,1,Randomized
1069,1,Randomized
1069,1,Randomized
1069,0,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,0,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,0,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1070,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,0,Randomized
1071,0,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,1,Randomized
1071,0,Randomized
1072,0,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,1,Randomized
1072,0,Randomized
1073,0,Randomized
1073,1,Randomized
1073,1,Randomized
1073,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,0,Randomized
1076,0,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1076,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1077,0,Randomized
1077,1,Randomized
1077,1,Randomized
1077,1,Randomized
1078,1,Randomized
1078,1,Randomized
1078,1,Randomized
1079,1,Randomized
1079,1,Randomized
1079,1,Randomized
1079,0,Randomized
1079,1,Randomized
1079,0,Randomized
1079,1,Randomized
1079,1,Randomized
1079,1,Randomized
1079,1,Randomized
1079,1,Randomized
1079,1,Randomized
1079,0,Randomized
1079,0,Randomized
1079,1,Randomized
1079,0,Randomized
1080,0,Randomized
1080,0,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1080,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,1,Randomized
1083,0,Randomized
1083,0,Randomized
1083,1,Randomized
1084,1,Randomized
1084,1,Randomized
1085,0,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,1,Randomized
1085,0,Randomized
1086,1,Randomized
1086,1,Randomized
1086,1,Randomized
1086,1,Randomized
1086,1,Randomized
1086,1,Randomized
1092,1,Randomized
1092,0,Randomized
1092,1,Randomized
1092,1,Randomized
1094,1,Randomized
1094,1,Randomized
1094,0,Randomized
1094,1,Randomized
1094,1,Randomized
1094,1,Randomized
1094,0,Randomized
1094,1,Randomized
1094,1,Randomized
1094,1,Randomized
1094,0,Randomized
1096,0,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,0,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,1,Randomized
1096,0,Randomized
1096,0,Randomized
847,1,I&SI
847,0,I&SI
847,0,I&SI
847,1,I&SI
847,0,I&SI
